Data Source name,Date,Campaign Name,Campaign Effective Status,Ad Set Name,Ad Name,Country Funnel,Geo Location Segment,FB Spent Funnel (INR),Amount Spent (INR),Clicks (all),Impressions,Page Likes,Landing Page Views,Link Clicks,Adds to Cart,Checkouts Initiated,Adds of Payment Info,Purchases,Purchases Conversion Value (INR),Website Contacts,Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),Row Count,Ad Account ID,Ad Effective Status,Ad set Effective Status,Campaign Objective,Campaign Result Type,Campaign Result value,Country,Ad set Start Time,Ad Start Time,Campaign Start Time,Ad End Time,Ad set End Time,Campaign End Time,Month,ROAS
XYZ Luxury,2026-08-13,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,422.73,422.73,14,257,0.0,10.0,6.0,11,0.0,0.0,0.0,0.0,,0.0,193396.72,0.0,0.0,1,385541000000000.0,PAUSED,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T13:50:07+0530,,2025-01-30T11:38:45+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-22,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,490.79,490.79,31,235,0.0,30.0,30.0,9,1.0,0.0,0.0,0.0,,0.0,66689.0,362395.0,0.0,1,385541000000000.0,PAUSED,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T13:50:07+0530,,2025-01-30T11:38:45+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-10,Conv | Tof | Multicategory | US | Direct | Growify,ACTIVE,US | Persona | Diljit Dosanjh,Custom | Video | Campaign Shoot | Best Seller | CLP,United States,USA,508.0,508.0,19,189,0.0,9.0,11.0,1,0.0,0.0,0.0,0.0,,0.0,6600.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-08-05T23:59:00+0530,,2026-05-28T12:47:54+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-19,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,515.539999,515.539999,41,406,0.0,36.0,37.0,8,0.0,0.0,0.0,0.0,,0.0,73997.3,0.0,0.0,1,385541000000000.0,PAUSED,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T13:50:07+0530,,2025-01-30T11:38:45+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-16,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,519.931151,519.931151,19,378,0.0,12.0,12.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,385541000000000.0,PAUSED,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T13:50:07+0530,,2025-01-30T11:38:45+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-15,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,534.6,534.6,29,397,0.0,19.0,19.0,1,0.0,0.0,0.0,0.0,,0.0,21450.0,0.0,0.0,1,385541000000000.0,PAUSED,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T13:50:07+0530,,2025-01-30T11:38:45+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-14,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,549.80018,549.80018,34,404,0.0,28.0,24.0,9,0.0,0.0,0.0,0.0,,0.0,201040.0,0.0,0.0,1,385541000000000.0,PAUSED,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T13:50:07+0530,,2025-01-30T11:38:45+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-11,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,551.968686,551.968686,17,321,0.0,9.0,9.0,1,0.0,0.0,0.0,0.0,,0.0,12870.0,0.0,0.0,1,385541000000000.0,PAUSED,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T13:50:07+0530,,2025-01-30T11:38:45+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-17,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,576.159153,576.159153,35,370,0.0,23.0,24.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,385541000000000.0,PAUSED,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T13:50:07+0530,,2025-01-30T11:38:45+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-27,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | INT,Catalog | Carousel | Campaign Shoot | Bestseller - Mix | No Collection | PDP,United States,USA,628.195348,628.195348,18,220,0.0,17.0,15.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1,385541000000000.0,ACTIVE,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2025-01-30T11:38:45+0530,,2025-01-30T11:38:45+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-26,Conv | Tof | Multicategory | US | Direct | Growify,ACTIVE,US | Ecom | Cultural XYZ_Luxury,Custom | Static | Campaign Shoot | EOSS | CLP,United States,USA,630.57,630.57,10,276,0.0,7.0,5.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1,385541000000000.0,ACTIVE,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T12:47:54+0530,,2026-05-28T12:47:54+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-08,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,636.84,636.84,28,432,0.0,19.0,20.0,22,0.0,0.0,0.0,0.0,,0.0,191104.64,0.0,0.0,1,385541000000000.0,PAUSED,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T13:50:07+0530,,2025-01-30T11:38:45+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-01,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,UK | Persona | Wedding & jewellery,Catalog_Intro| | Above 25k | Curated Collection,United States,USA,663.29,663.29,17,233,0.0,11.0,12.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,385541000000000.0,CAMPAIGN_PAUSED,CAMPAIGN_PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-04-09T17:18:57+0530,,2026-03-04T00:23:00+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-26,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | INT,Catalog | Carousel | Campaign Shoot | Bestseller - Mix | No Collection | PDP,United States,USA,670.44,670.44,14,177,0.0,13.0,12.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1,385541000000000.0,ACTIVE,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2025-01-30T11:38:45+0530,,2025-01-30T11:38:45+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-06,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,717.02,717.02,38,435,0.0,31.0,29.0,5,0.0,0.0,3.0,5520.0,,0.0,16492.22,0.0,0.0,1,385541000000000.0,PAUSED,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,3,US,2026-05-28T13:50:07+0530,,2025-01-30T11:38:45+0530,,,,2026-08,7.698530027056428
XYZ Luxury,2026-08-23,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,729.73,729.73,38,467,0.0,37.0,21.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,385541000000000.0,PAUSED,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T13:50:07+0530,,2025-01-30T11:38:45+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-20,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,741.92,741.92,22,398,0.0,19.0,17.0,11,0.0,0.0,0.0,0.0,,0.0,91830.0,0.0,0.0,1,385541000000000.0,PAUSED,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T13:50:07+0530,,2025-01-30T11:38:45+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-12,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,768.002124,768.002124,18,285,0.0,13.0,13.0,1,0.0,0.0,0.0,0.0,,0.0,6600.0,0.0,0.0,1,385541000000000.0,PAUSED,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T13:50:07+0530,,2025-01-30T11:38:45+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-05,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,773.04,773.04,30,563,0.0,19.0,21.0,3,0.0,0.0,0.0,0.0,,0.0,43390.29,0.0,0.0,1,385541000000000.0,PAUSED,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T13:50:07+0530,,2025-01-30T11:38:45+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-10,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,803.71,803.71,41,385,0.0,35.0,37.0,5,0.0,0.0,1.0,11740.0,,0.0,30697.92,0.0,0.0,1,385541000000000.0,PAUSED,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,1,US,2026-05-28T13:50:07+0530,,2025-01-30T11:38:45+0530,,,,2026-08,14.60725883714275
XYZ Luxury,2026-08-21,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,810.38,810.38,23,322,0.0,36.0,17.0,6,0.0,0.0,0.0,0.0,,0.0,41010.0,0.0,0.0,1,385541000000000.0,PAUSED,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T13:50:07+0530,,2025-01-30T11:38:45+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-09,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,875.54,875.54,37,444,0.0,36.0,30.0,11,0.0,0.0,0.0,0.0,,0.0,57134.1,0.0,0.0,1,385541000000000.0,PAUSED,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T13:50:07+0530,,2025-01-30T11:38:45+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-07,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,885.23,885.23,46,530,0.0,31.0,36.0,8,0.0,0.0,0.0,0.0,,0.0,93882.63,0.0,0.0,1,385541000000000.0,PAUSED,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T13:50:07+0530,,2025-01-30T11:38:45+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-02,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,890.72,890.72,31,459,0.0,22.0,24.0,7,0.0,0.0,0.0,0.0,,0.0,51763.06,0.0,0.0,1,385541000000000.0,PAUSED,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T13:50:07+0530,,2025-01-30T11:38:45+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-09,Conv | Tof | Multicategory | US | Direct | Growify,ACTIVE,US | Persona | Diljit Dosanjh,Catalog | High AOV | Curated Collection,United States,USA,915.26,915.26,51,516,0.0,161.0,42.0,6,0.0,0.0,0.0,0.0,,0.0,123740.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-08-05T23:59:00+0530,,2026-05-28T12:47:54+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-20,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,UK | Persona | Wedding & jewellery,Catalog_Intro| | Above 25k | Curated Collection,United States,USA,935.49,935.49,40,502,0.0,30.0,26.0,2,0.0,0.0,0.0,0.0,,0.0,201850.0,0.0,0.0,1,385541000000000.0,CAMPAIGN_PAUSED,CAMPAIGN_PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-04-09T17:18:57+0530,,2026-03-04T00:23:00+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-06,Conv | Tof | Multicategory | US | Direct | Growify,ACTIVE,US | Persona | Diljit Dosanjh,Catalog | High AOV | Curated Collection,United States,USA,947.52,947.52,40,429,0.0,36.0,35.0,5,1.0,0.0,0.0,0.0,,0.0,215490.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-08-05T23:59:00+0530,,2026-05-28T12:47:54+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-04,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,957.92,957.92,57,516,0.0,45.0,42.0,7,0.0,0.0,1.0,18450.0,,0.0,74544.0,0.0,0.0,1,385541000000000.0,PAUSED,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,1,US,2026-05-28T13:50:07+0530,,2025-01-30T11:38:45+0530,,,,2026-08,19.260481042258228
XYZ Luxury,2026-08-01,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United States,USA,1010.760882,1010.760882,52,842,0.0,47.0,41.0,3,0.0,0.0,0.0,0.0,,0.0,30360.0,0.0,0.0,1,385541000000000.0,PAUSED,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T13:50:07+0530,,2025-01-30T11:38:45+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-27,Conv | Tof | Multicategory | US | Direct | Growify,ACTIVE,US | Ecom | Cultural XYZ_Luxury,Custom | Static | Campaign Shoot | EOSS | CLP,United States,USA,1192.42,1192.42,19,578,0.0,19.0,16.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1,385541000000000.0,ACTIVE,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T12:47:54+0530,,2026-05-28T12:47:54+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-18,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,UK | Persona | Wedding & jewellery,Catalog_Intro| | Above 25k | Curated Collection,United States,USA,1207.78,1207.78,39,699,0.0,29.0,29.0,6,0.0,0.0,0.0,0.0,,0.0,170670.0,0.0,0.0,1,385541000000000.0,CAMPAIGN_PAUSED,CAMPAIGN_PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-04-09T17:18:57+0530,,2026-03-04T00:23:00+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-07,Conv | Tof | Multicategory | US | Direct | Growify,ACTIVE,US | Persona | Diljit Dosanjh,Catalog | High AOV | Curated Collection,United States,USA,1213.06,1213.06,69,497,0.0,66.0,69.0,18,0.0,0.0,0.0,0.0,,0.0,236197.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-08-05T23:59:00+0530,,2026-05-28T12:47:54+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-13,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,UK | Persona | Wedding & jewellery,Catalog_Intro| | Above 25k | Curated Collection,United States,USA,1226.67,1226.67,54,625,0.0,37.0,41.0,1,0.0,0.0,0.0,0.0,,0.0,24000.0,0.0,0.0,1,385541000000000.0,CAMPAIGN_PAUSED,CAMPAIGN_PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-04-09T17:18:57+0530,,2026-03-04T00:23:00+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-07,Conv | Tof | Multicategory | US | Direct | Growify,ACTIVE,US | Persona | Diljit Dosanjh,Custom | Video | Campaign Shoot | Best Seller | CLP,United States,USA,1268.7,1268.7,73,829,0.0,66.0,40.0,11,0.0,0.0,0.0,0.0,,0.0,263010.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-08-05T23:59:00+0530,,2026-05-28T12:47:54+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-15,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,UK | Persona | Wedding & jewellery,Catalog_Intro| | Above 25k | Curated Collection,United States,USA,1327.9,1327.9,68,778,0.0,52.0,55.0,11,0.0,0.0,0.0,0.0,,0.0,266415.92,0.0,0.0,1,385541000000000.0,CAMPAIGN_PAUSED,CAMPAIGN_PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-04-09T17:18:57+0530,,2026-03-04T00:23:00+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-06,Conv | Tof | Multicategory | US | Direct | Growify,ACTIVE,US | Persona | Diljit Dosanjh,Custom | Video | Campaign Shoot | Best Seller | CLP,United States,USA,1470.89,1470.89,43,678,0.0,30.0,32.0,2,0.0,0.0,0.0,0.0,,0.0,51450.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-08-05T23:59:00+0530,,2026-05-28T12:47:54+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-19,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,UK | Persona | Wedding & jewellery,Catalog_Intro| | Above 25k | Curated Collection,United States,USA,1527.21,1527.21,49,784,0.0,39.0,39.0,4,0.0,0.0,0.0,0.0,,0.0,44517.03,0.0,0.0,1,385541000000000.0,CAMPAIGN_PAUSED,CAMPAIGN_PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-04-09T17:18:57+0530,,2026-03-04T00:23:00+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-14,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,UK | Persona | Wedding & jewellery,Catalog_Intro| | Above 25k | Curated Collection,United States,USA,1635.41,1635.41,100,990,0.0,61.0,75.0,28,0.0,0.0,0.0,0.0,,0.0,792624.1,0.0,0.0,1,385541000000000.0,CAMPAIGN_PAUSED,CAMPAIGN_PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-04-09T17:18:57+0530,,2026-03-04T00:23:00+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-17,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,UK | Persona | Wedding & jewellery,Catalog_Intro| | Above 25k | Curated Collection,United States,USA,1639.69,1639.69,52,906,0.0,34.0,41.0,2,0.0,0.0,0.0,0.0,,0.0,8125.92,0.0,0.0,1,385541000000000.0,CAMPAIGN_PAUSED,CAMPAIGN_PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-04-09T17:18:57+0530,,2026-03-04T00:23:00+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-08,Conv | Tof | Multicategory | US | Direct | Growify,ACTIVE,US | Persona | Diljit Dosanjh,Custom | Video | Campaign Shoot | Best Seller | CLP,United States,USA,1869.87,1869.87,92,1124,0.0,97.0,55.0,4,0.0,0.0,0.0,0.0,,0.0,76004.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-08-05T23:59:00+0530,,2026-05-28T12:47:54+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-16,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,UK | Persona | Wedding & jewellery,Catalog_Intro| | Above 25k | Curated Collection,United States,USA,2011.37,2011.37,64,896,0.0,38.0,47.0,5,0.0,0.0,0.0,0.0,,1.0,320172.97,0.0,0.0,1,385541000000000.0,CAMPAIGN_PAUSED,CAMPAIGN_PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-04-09T17:18:57+0530,,2026-03-04T00:23:00+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-09,Conv | Tof | Multicategory | US | Direct | Growify,ACTIVE,US | Persona | Diljit Dosanjh,Custom | Video | Campaign Shoot | Best Seller | CLP,United States,USA,2071.28,2071.28,50,642,0.0,35.0,27.0,1,0.0,0.0,0.0,0.0,,0.0,40250.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-08-05T23:59:00+0530,,2026-05-28T12:47:54+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-13,Conv | Tof | Multicategory | US | Direct | Growify,ACTIVE,US | Persona | Diljit Dosanjh,Catalog | High AOV | Curated Collection,United States,USA,2093.94,2093.94,75,1103,0.0,56.0,63.0,3,0.0,0.0,0.0,0.0,,0.0,113950.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-08-05T23:59:00+0530,,2026-05-28T12:47:54+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-27,Conv | Tof | Multicategory | US | Direct | Growify,ACTIVE,US | Advantage,Catalogue | Carousal | Campaign Shoot | Above 15k BAU | PLP,United States,USA,2441.11,2441.11,113,1148,0.0,93.0,101.0,4,3.0,0.0,0.0,0.0,,0.0,46320.0,28849.0,,1,385541000000000.0,ACTIVE,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T12:48:00+0530,,2026-05-28T12:47:54+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-10,Conv | Tof | Multicategory | US | Direct | Growify,ACTIVE,US | Persona | Diljit Dosanjh,Catalog | High AOV | Curated Collection,United States,USA,2577.54,2577.54,112,1255,0.0,99.0,95.0,14,0.0,0.0,0.0,0.0,,0.0,477476.0,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-08-05T23:59:00+0530,,2026-05-28T12:47:54+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-11,Conv | Tof | Multicategory | US | Direct | Growify,ACTIVE,US | Persona | Diljit Dosanjh,Catalog | High AOV | Curated Collection,United States,USA,2653.68,2653.68,178,1595,0.0,145.0,148.0,10,1.0,0.0,0.0,0.0,,0.0,280497.1,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-08-05T23:59:00+0530,,2026-05-28T12:47:54+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-12,Conv | Tof | Multicategory | US | Direct | Growify,ACTIVE,US | Persona | Diljit Dosanjh,Catalog | High AOV | Curated Collection,United States,USA,3114.6,3114.6,184,1746,1.0,179.0,146.0,22,0.0,0.0,0.0,0.0,,0.0,675735.92,0.0,0.0,1,385541000000000.0,ADSET_PAUSED,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-08-05T23:59:00+0530,,2026-05-28T12:47:54+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-03,Conv | Tof | Multicategory | US | Direct | Growify,ACTIVE,US | Advantage,Catalogue | Carousal | Campaign Shoot | Above 15k BAU | PLP,United States,USA,3170.88,3170.88,161,1624,0.0,144.0,120.0,8,1.0,0.0,0.0,0.0,,1.0,82739.0,0.0,0.0,1,385541000000000.0,ACTIVE,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T12:48:00+0530,,2026-05-28T12:47:54+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-04,Conv | Tof | Multicategory | US | Direct | Growify,ACTIVE,US | Advantage,Catalogue | Carousal | Campaign Shoot | Above 15k BAU | PLP,United States,USA,3383.63,3383.63,198,1935,0.0,203.0,185.0,23,0.0,0.0,0.0,0.0,,0.0,373454.8,0.0,0.0,1,385541000000000.0,ACTIVE,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T12:48:00+0530,,2026-05-28T12:47:54+0530,,,,2026-08,0.0
XYZ Luxury,2026-08-05,Conv | Tof | Multicategory | US | Direct | Growify,ACTIVE,US | Advantage,Catalogue | Carousal | Campaign Shoot | Above 15k BAU | PLP,United States,USA,3483.51,3483.51,200,1781,1.0,161.0,157.0,18,0.0,0.0,1.0,100034.8,,0.0,245940.72,0.0,0.0,1,385541000000000.0,ACTIVE,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,1,US,2026-05-28T12:48:00+0530,,2026-05-28T12:47:54+0530,,,,2026-08,28.716667958467177
XYZ Luxury,2026-08-01,Conv | Tof | Multicategory | US | Direct | Growify,ACTIVE,US | Advantage,Catalogue | Carousal | Campaign Shoot | Above 15k BAU | PLP,United States,USA,3637.2,3637.2,192,2168,0.0,153.0,159.0,23,1.0,0.0,0.0,0.0,,2.0,466991.18,20177.3,0.0,1,385541000000000.0,ACTIVE,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,2026-05-28T12:48:00+0530,,2026-05-28T12:47:54+0530,,,,2026-08,0.0
